step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
2645,191239488,169280,0.00640086696573042,0.859375,0.859375,,,,,,,,,
2646,191301504,169344,0.008521402024345311,0.90625,0.90625,,,,,,,,,
2647,191377856,169408,0.008038752530127851,0.859375,0.859375,,,,,,,,,
2648,191453184,169472,0.006481447939401695,0.828125,0.828125,,,,,,,,,
2649,191530048,169536,0.008421467771166829,0.890625,0.890625,0.00854283325765071,0.984375,0.984375,,,,,,
2650,191600256,169600,0.009519434820777202,0.921875,0.921875,,,,,,,,,
2651,191681728,169664,0.007696845946642344,0.875,0.875,,,,,,,,,
2652,191746816,169728,0.00804332938923186,0.90625,0.90625,,,,,,,,,
2653,191825728,169792,0.007149544422217746,0.953125,0.953125,,,,,,,,,
2654,191884160,169856,0.010313605642994696,0.90625,0.90625,,,,,,,,,
2655,191950272,169920,0.009287799472403453,0.90625,0.90625,,,,,,,,,
2656,192023040,169984,0.007993617577828875,0.921875,0.921875,,,,,,,,,
2657,192107072,170048,0.007058211453730209,0.875,0.875,0.009100028676649692,0.9375,0.9375,,,,,,
2658,192172160,170112,0.008521272521580999,0.859375,0.859375,,,,,,,,,
2659,192241856,170176,0.008526276182207675,0.875,0.875,,,,,,,,,
2660,192310528,170240,0.007942316159929633,0.859375,0.859375,,,,,,,,,
2661,192383296,170304,0.008261020077252577,0.84375,0.84375,,,,,,,,,
2662,192454528,170368,0.009058314010608285,0.9375,0.9375,,,,,,,,,
2663,192516032,170432,0.008938288183572722,0.890625,0.890625,,,,,,,,,
2664,192572416,170496,0.011557272542488622,0.84375,0.84375,,,,,,,,,
2665,192623680,170560,0.011498832631658842,0.859375,0.859375,0.008698198550249243,0.953125,0.953125,,,,,,
2666,192696448,170624,0.007458904646986945,0.875,0.875,,,,,,,,,
2667,192774336,170688,0.008874412710232779,0.84375,0.84375,,,,,,,,,
2668,192850688,170752,0.0074811628561367634,0.875,0.875,,,,,,,,,
2669,192955712,170816,0.005933109400550786,0.875,0.875,,,,,,,,,
2670,193028480,170880,0.008180778099543517,0.90625,0.90625,,,,,,,,,
2671,193088960,170944,0.010389983746677964,0.859375,0.859375,,,,,,,,,
2672,193165824,171008,0.008102591562015761,0.8125,0.8125,,,,,,,,,
2673,193232448,171072,0.008219867760594343,0.953125,0.953125,0.008211225840986354,1.0,1.0,,,,,,
2674,193297536,171136,0.007840164184826989,0.875,0.875,,,,,,,,,
2675,193351360,171200,0.009800161256585532,0.90625,0.90625,,,,,,,,,
2676,193421568,171264,0.007530172167480059,0.890625,0.890625,,,,,,,,,
2677,193481536,171328,0.008482138809107595,0.828125,0.828125,,,,,,,,,
2678,193525120,171392,0.012059500159228307,0.84375,0.84375,,,,,,,,,
2679,193616832,171456,0.008240210468862154,0.875,0.875,,,,,,,,,
2680,193678848,171520,0.00949483193288226,0.921875,0.921875,,,,,,,,,
2681,193776704,171584,0.006138322606257978,0.890625,0.890625,0.006057867035587226,1.0,1.0,,,,,,
2682,193850496,171648,0.007733750533868116,0.890625,0.890625,,,,,,,,,
2683,193928896,171712,0.007370947468863784,0.9375,0.9375,,,,,,,,,
2684,194010368,171776,0.007375535220545823,0.921875,0.921875,,,,,,,,,
2685,194098496,171840,0.006963291768882202,0.796875,0.796875,,,,,,,,,
2686,194164096,171904,0.009118321927408357,0.875,0.875,,,,,,,,,
2687,194237376,171968,0.007921326048070004,0.9375,0.9375,,,,,,,,,
2688,194290176,172032,0.01112537638053146,0.875,0.875,,,,,,,,,
2689,194365504,172096,0.00677842792933013,0.921875,0.921875,0.0068958162163595075,0.984375,0.984375,,,,,,
2690,194450560,172160,0.008100609794002239,0.921875,0.921875,,,,,,,,,
2691,194533056,172224,0.007731571940880909,0.84375,0.84375,,,,,,,,,
2692,194607872,172288,0.008808230700839508,0.796875,0.796875,,,,,,,,,
2693,194680640,172352,0.008893974599634409,0.9375,0.9375,,,,,,,,,
2694,194746240,172416,0.009262821134957275,0.890625,0.890625,,,,,,,,,
2695,194803648,172480,0.010101663677535526,0.859375,0.859375,,,,,,,,,
2696,194881024,172544,0.006686409839702232,0.875,0.875,,,,,,,,,
2697,194925632,172608,0.01127283043637069,0.84375,0.84375,0.008344456157292247,0.984375,0.984375,,,,,,
2698,194989184,172672,0.009141205744515877,0.84375,0.84375,,,,,,,,,
2699,195048128,172736,0.010270069252217599,0.828125,0.828125,,,,,,,,,
2700,195124992,172800,0.0068196052507551695,0.953125,0.953125,,,,,,,,,
2701,195209536,172864,0.007471826964809239,0.9375,0.9375,,,,,,,,,
2702,195289984,172928,0.007638277535677208,0.9375,0.9375,,,,,,,,,
2703,195366848,172992,0.008692568154979954,0.890625,0.890625,,,,,,,,,
2704,195443712,173056,0.008198214944633126,0.859375,0.859375,,,,,,,,,
2705,195516480,173120,0.007507042429524366,0.875,0.875,0.00713883737802828,0.953125,0.953125,,,,,,
2706,195592832,173184,0.008806402113491908,0.9375,0.9375,,,,,,,,,
2707,195656896,173248,0.009824696945073938,0.84375,0.84375,,,,,,,,,
2708,195721984,173312,0.008455351424288455,0.859375,0.859375,,,,,,,,,
2709,195795776,173376,0.009226934262424663,0.765625,0.765625,,,,,,,,,
2710,195875200,173440,0.007107986316335099,0.84375,0.84375,,,,,,,,,
2711,195938240,173504,0.009293217626730153,0.90625,0.90625,,,,,,,,,
2712,196021760,173568,0.007278583254119256,0.890625,0.890625,,,,,,,,,
2713,196104256,173632,0.007648284569471455,0.890625,0.890625,0.005801549866031467,0.96875,0.96875,,,,,,
2714,196164736,173696,0.009034675805074534,0.859375,0.859375,,,,,,,,,
2715,196238016,173760,0.008111597798862304,0.890625,0.890625,,,,,,,,,
2716,196309760,173824,0.007473082465518954,0.8125,0.8125,,,,,,,,,
2717,196385600,173888,0.008280223357404906,0.9375,0.9375,,,,,,,,,
2718,196467072,173952,0.006328395703289859,0.90625,0.90625,,,,,,,,,
2719,196545472,174016,0.0072553532515733914,0.84375,0.84375,,,,,,,,,
2720,196625408,174080,0.007756794989982814,0.84375,0.84375,,,,,,,,,
2721,196706368,174144,0.006749655133724957,0.90625,0.90625,0.009457103160819456,0.96875,0.96875,,,,,,
2722,196764288,174208,0.009377639829285873,0.859375,0.859375,,,,,,,,,
2723,196843712,174272,0.008081244026995772,0.828125,0.828125,,,,,,,,,
2724,196911360,174336,0.008411693061083943,0.890625,0.890625,,,,,,,,,
2725,197024576,174400,0.005230711807061442,0.859375,0.859375,,,,,,,,,
2726,197103488,174464,0.008002310733717788,0.875,0.875,,,,,,,,,
2727,197158848,174528,0.010272536937529896,0.90625,0.90625,,,,,,,,,
2728,197240832,174592,0.007390268832713001,0.890625,0.890625,,,,,,,,,
2729,197305408,174656,0.009118244665777792,0.859375,0.859375,0.008792096264570367,1.0,1.0,,,,,,
2730,197369984,174720,0.0083795600043568,0.84375,0.84375,,,,,,,,,
2731,197433024,174784,0.007870473389260273,0.90625,0.90625,,,,,,,,,
2732,197489408,174848,0.009972278951780421,0.90625,0.90625,,,,,,,,,
2733,197567808,174912,0.0072958715772040005,0.953125,0.953125,,,,,,,,,
2734,197639552,174976,0.008564725724359528,0.953125,0.953125,,,,,,,,,
2735,197718464,175040,0.007516982013294137,0.90625,0.90625,,,,,,,,,
2736,197794304,175104,0.007831787060915576,0.875,0.875,,,,,,,,,
2737,197871680,175168,0.008255985834772264,0.921875,0.921875,0.010054787526644172,0.921875,0.921875,,,,,,
2738,197944960,175232,0.00804180854953484,0.890625,0.890625,,,,,,,,,
2739,198031552,175296,0.006521542447073437,0.859375,0.859375,,,,,,,,,
2740,198091520,175360,0.008581672587290784,0.859375,0.859375,,,,,,,,,
2741,198167360,175424,0.007662459406526442,0.875,0.875,,,,,,,,,
2742,198233472,175488,0.0079159366757708,0.921875,0.921875,,,,,,,,,
2743,198300608,175552,0.008369783343427415,0.890625,0.890625,,,,,,,,,
2744,198352384,175616,0.009809495984749072,0.8125,0.8125,,,,,,,,,
2745,198425664,175680,0.00804212053419624,0.90625,0.90625,0.008044535515911217,0.953125,0.953125,,,,,,
2746,198511232,175744,0.006438488234854912,0.890625,0.890625,,,,,,,,,
2747,198594752,175808,0.006516303811015434,0.84375,0.84375,,,,,,,,,
2748,198679808,175872,0.007707512715184462,0.875,0.875,,,,,,,,,
2749,198759232,175936,0.007272326190304616,0.828125,0.828125,,,,,,,,,
2750,198832000,176000,0.00961406030109028,0.890625,0.890625,,,,,,,,,
2751,198910400,176064,0.006884719772752944,0.921875,0.921875,,,,,,,,,
2752,198965248,176128,0.009196107666051664,0.9375,0.9375,,,,,,,,,
2753,199047232,176192,0.00785750022284532,0.875,0.875,0.007058291616780566,1.0,1.0,,,,,,
2754,199105664,176256,0.010056190482742975,0.84375,0.84375,,,,,,,,,
2755,199156416,176320,0.012062924750326874,0.8125,0.8125,,,,,,,,,
2756,199219968,176384,0.009172815832436893,0.921875,0.921875,,,,,,,,,
2757,199271744,176448,0.010147620828082736,0.84375,0.84375,,,,,,,,,
2758,199349120,176512,0.007080561675404909,0.953125,0.953125,,,,,,,,,
2759,199439296,176576,0.007886911758218356,0.890625,0.890625,,,,,,,,,
2760,199524864,176640,0.007739820985775783,0.890625,0.890625,,,,,,,,,
2761,199604800,176704,0.007914772726707408,0.796875,0.796875,0.007072156082093314,0.96875,0.96875,,,,,,
2762,199682688,176768,0.007819929945400135,0.953125,0.953125,,,,,,,,,
2763,199742656,176832,0.009797443674570656,0.859375,0.859375,,,,,,,,,
2764,199824128,176896,0.007454005447933096,0.90625,0.90625,,,,,,,,,
2765,199887680,176960,0.01014191109528286,0.890625,0.890625,,,,,,,,,
2766,199952256,177024,0.008775377724557205,0.859375,0.859375,,,,,,,,,
2767,200026048,177088,0.008259511361668118,0.890625,0.890625,,,,,,,,,
2768,200076288,177152,0.011139666683080524,0.796875,0.796875,,,,,,,,,
2769,200157760,177216,0.007042012666526498,0.84375,0.84375,0.00749665302362471,0.953125,0.953125,,,,,,
2770,200236160,177280,0.007094320528674145,0.859375,0.859375,,,,,,,,,
2771,200312512,177344,0.008233801104573849,0.875,0.875,,,,,,,,,
2772,200397056,177408,0.007496978542923754,0.796875,0.796875,,,,,,,,,
2773,200485696,177472,0.0082702592704927,0.90625,0.90625,,,,,,,,,
2774,200563072,177536,0.007084015132699095,0.875,0.875,,,,,,,,,
2775,200645568,177600,0.007473173496939982,0.875,0.875,,,,,,,,,
2776,200727552,177664,0.007330942544483127,0.78125,0.78125,,,,,,,,,
2777,200809024,177728,0.007535814128961544,0.875,0.875,0.005151066202950675,0.96875,0.96875,,,,,,
2778,200885376,177792,0.0072190939996246645,0.90625,0.90625,,,,,,,,,
2779,200952512,177856,0.009245209481543636,0.890625,0.890625,,,,,,,,,
2780,201017600,177920,0.008431534934397763,0.875,0.875,,,,,,,,,
2781,201091392,177984,0.007184896996024577,0.890625,0.890625,,,,,,,,,
2782,201142656,178048,0.011449255666183877,0.859375,0.859375,,,,,,,,,
2783,201210816,178112,0.009743140489066776,0.890625,0.890625,,,,,,,,,
2784,201278464,178176,0.007856741926734273,0.921875,0.921875,,,,,,,,,
2785,201353792,178240,0.007553719502750344,0.9375,0.9375,0.009853431897449624,0.921875,0.921875,,,,,,
2786,201425536,178304,0.007593990754851102,0.875,0.875,,,,,,,,,
2787,201516736,178368,0.006149261583566921,0.953125,0.953125,,,,,,,,,
2788,201584384,178432,0.009106459120438651,0.90625,0.90625,,,,,,,,,
2789,201658688,178496,0.009182328631011477,0.890625,0.890625,,,,,,,,,
2790,201745792,178560,0.007285614170894175,0.890625,0.890625,,,,,,,,,
2791,201830336,178624,0.007518950872459148,0.90625,0.90625,,,,,,,,,
2792,201876480,178688,0.011796836947077798,0.890625,0.890625,,,,,,,,,
2793,201948224,178752,0.009099048149033496,0.875,0.875,0.007561711217581672,0.9375,0.9375,,,,,,
2794,202007168,178816,0.010037051907092392,0.9375,0.9375,,,,,,,,,
2795,202057408,178880,0.011018929883762985,0.84375,0.84375,,,,,,,,,
2796,202145024,178944,0.007239942589498872,0.875,0.875,,,,,,,,,
2797,202202944,179008,0.011298203348571631,0.8125,0.8125,,,,,,,,,
2798,202295168,179072,0.007603801241622042,0.9375,0.9375,,,,,,,,,
2799,202370496,179136,0.00846656483083572,0.859375,0.859375,,,,,,,,,
2800,202443776,179200,0.0074263026474170385,0.875,0.875,,,,,,,,,
2801,202527808,179264,0.008445408113505509,0.84375,0.84375,0.008206410168942897,0.984375,0.984375,,,,,,
2802,202582144,179328,0.010893589715803011,0.859375,0.859375,,,,,,,,,
2803,202649280,179392,0.008649161879704962,0.84375,0.84375,,,,,,,,,
2804,202725120,179456,0.006937320437123632,0.859375,0.859375,,,,,,,,,
2805,202804544,179520,0.009020892174894369,0.859375,0.859375,,,,,,,,,
2806,202859392,179584,0.011281122289863933,0.921875,0.921875,,,,,,,,,
2807,202933696,179648,0.007190458019360491,0.90625,0.90625,,,,,,,,,
2808,203012096,179712,0.008036049540362295,0.90625,0.90625,,,,,,,,,
2809,203086912,179776,0.008153123685087816,0.84375,0.84375,0.008892365706341797,0.984375,0.984375,,,,,,
2810,203178624,179840,0.0063521654936599045,0.90625,0.90625,,,,,,,,,
2811,203259584,179904,0.008640999203141564,0.796875,0.796875,,,,,,,,,
2812,203357440,179968,0.0053378517662418775,0.875,0.875,,,,,,,,,
2813,203420480,180032,0.008922131574963877,0.859375,0.859375,,,,,,,,,
2814,203483008,180096,0.009662056072448945,0.90625,0.90625,,,,,,,,,
2815,203589568,180160,0.006066935360986025,0.890625,0.890625,,,,,,,,,
2816,203673600,180224,0.006745166530915132,0.859375,0.859375,,,,,,,,,
2817,203747392,180288,0.008022143398074912,0.796875,0.796875,0.007943729769710844,0.984375,0.984375,,,,,,
2818,203798656,180352,0.010224284287483357,0.90625,0.90625,,,,,,,,,
2819,203867840,180416,0.007957391514576582,0.859375,0.859375,,,,,,,,,
2820,203951360,180480,0.007408864524002977,0.828125,0.828125,,,,,,,,,
2821,204026176,180544,0.008327862988912882,0.828125,0.828125,,,,,,,,,
2822,204088704,180608,0.009159645706739663,0.8125,0.8125,,,,,,,,,
2823,204150208,180672,0.009881123218243129,0.875,0.875,,,,,,,,,
2824,204233216,180736,0.0071036580754574126,0.875,0.875,,,,,,,,,
2825,204297280,180800,0.009609609958141899,0.875,0.875,0.009004384427250593,1.0,1.0,,,,,,
2826,204377728,180864,0.00809460849139426,0.875,0.875,,,,,,,,,
2827,204431040,180928,0.008787307967187873,0.9375,0.9375,,,,,,,,,
2828,204486912,180992,0.008819193461450468,0.921875,0.921875,,,,,,,,,
2829,204540736,181056,0.010131625745852224,0.890625,0.890625,,,,,,,,,
2830,204599168,181120,0.009030272416673327,0.890625,0.890625,,,,,,,,,
2831,204671424,181184,0.008835741314340015,0.796875,0.796875,,,,,,,,,
2832,204734464,181248,0.009332963738061566,0.875,0.875,,,,,,,,,
2833,204787776,181312,0.009983020845838518,0.875,0.875,0.009368257511217896,0.984375,0.984375,,,,,,
2834,204868736,181376,0.00720541668497901,0.890625,0.890625,,,,,,,,,
2835,204937408,181440,0.009983366436277006,0.875,0.875,,,,,,,,,
2836,205014272,181504,0.008270350033671105,0.890625,0.890625,,,,,,,,,
2837,205088064,181568,0.008355817887041359,0.828125,0.828125,,,,,,,,,
2838,205158272,181632,0.008836527029391479,0.8125,0.8125,,,,,,,,,
2839,205239744,181696,0.007113225251065669,0.890625,0.890625,,,,,,,,,
2840,205299200,181760,0.009209720494352088,0.875,0.875,,,,,,,,,
2841,205383232,181824,0.007585674787876067,0.875,0.875,0.006061692017081623,0.96875,0.96875,,,,,,
2842,205448320,181888,0.008410124456163027,0.875,0.875,,,,,,,,,
2843,205534400,181952,0.006816524220097241,0.84375,0.84375,,,,,,,,,
2844,205612800,182016,0.007042407224544466,0.859375,0.859375,,,,,,,,,
2845,205661504,182080,0.010843625481499237,0.9375,0.9375,,,,,,,,,
2846,205738880,182144,0.009367037787576858,0.859375,0.859375,,,,,,,,,
2847,205790656,182208,0.010353264946049668,0.9375,0.9375,,,,,,,,,
2848,205879296,182272,0.007200157929863488,0.875,0.875,,,,,,,,,
2849,205936704,182336,0.010434549639309948,0.890625,0.890625,0.011798132948300106,0.953125,0.953125,,,,,,
2850,205987968,182400,0.00987174567783671,0.90625,0.90625,,,,,,,,,
2851,206042304,182464,0.009988011863022249,0.875,0.875,,,,,,,,,
2852,206138112,182528,0.006389481432295513,0.90625,0.90625,,,,,,,,,
2853,206210368,182592,0.007066654854087931,0.828125,0.828125,,,,,,,,,
2854,206279040,182656,0.008755173621086638,0.890625,0.890625,,,,,,,,,
2855,206328256,182720,0.010768651993947923,0.859375,0.859375,,,,,,,,,
2856,206395392,182784,0.00803677869662769,0.875,0.875,,,,,,,,,
2857,206489152,182848,0.006015472865907763,0.8125,0.8125,0.006541686729512001,0.984375,0.984375,,,,,,
2858,206564480,182912,0.00852746499010009,0.9375,0.9375,,,,,,,,,
2859,206643392,182976,0.008347105670942141,0.828125,0.828125,,,,,,,,,
2860,206713600,183040,0.008489558839078032,0.875,0.875,,,,,,,,,
2861,206790464,183104,0.007953630043093511,0.84375,0.84375,,,,,,,,,
2862,206891904,183168,0.006182642116089375,0.90625,0.90625,,,,,,,,,
2863,206946240,183232,0.009384848885295036,0.921875,0.921875,,,,,,,,,
2864,207020544,183296,0.008131437598236679,0.890625,0.890625,,,,,,,,,
2865,207069760,183360,0.011224083744636355,0.921875,0.921875,0.009427243376370256,0.953125,0.953125,,,,,,
2866,207142528,183424,0.009745585236983018,0.875,0.875,,,,,,,,,
2867,207205056,183488,0.009467469171097257,0.796875,0.796875,,,,,,,,,
2868,207288576,183552,0.0073273833496959985,0.875,0.875,,,,,,,,,
2869,207375680,183616,0.006830146772044107,0.828125,0.828125,,,,,,,,,
2870,207462784,183680,0.00702525743404354,0.875,0.875,,,,,,,,,
2871,207545792,183744,0.00902139772932908,0.890625,0.890625,,,,,,,,,
2872,207601664,183808,0.010669965346263997,0.90625,0.90625,,,,,,,,,
2873,207665216,183872,0.00966497348082355,0.859375,0.859375,0.00747749709967396,0.96875,0.96875,,,,,,
2874,207746176,183936,0.007099468581254667,0.921875,0.921875,,,,,,,,,
2875,207829184,184000,0.007574813133618221,0.828125,0.828125,,,,,,,,,
2876,207890688,184064,0.007716567409668068,0.890625,0.890625,,,,,,,,,
2877,207986496,184128,0.005848766656575522,0.90625,0.90625,,,,,,,,,
2878,208081280,184192,0.00702843078494733,0.875,0.875,,,,,,,,,
2879,208153024,184256,0.0080229014888664,0.9375,0.9375,,,,,,,,,
2880,208234496,184320,0.007357816996412013,0.90625,0.90625,,,,,,,,,
2881,208297536,184384,0.010638859542340293,0.90625,0.90625,0.008502353038110784,0.984375,0.984375,,,,,,
2882,208349824,184448,0.009713945729500274,0.921875,0.921875,,,,,,,,,
2883,208409792,184512,0.00984619399101219,0.890625,0.890625,,,,,,,,,
2884,208493824,184576,0.007640241609162788,0.890625,0.890625,,,,,,,,,
2885,208568640,184640,0.007650128980221716,0.90625,0.90625,,,,,,,,,
2886,208625536,184704,0.008565169597684127,0.875,0.875,,,,,,,,,
2887,208708544,184768,0.007292726326400148,0.84375,0.84375,,,,,,,,,
2888,208778240,184832,0.0070974475117548275,0.828125,0.828125,,,,,,,,,
2889,208864320,184896,0.0058898441941196,0.90625,0.90625,0.00835157678179996,0.984375,0.984375,,,,,,
2890,208919168,184960,0.009472210983871894,0.84375,0.84375,,,,,,,,,
2891,209001664,185024,0.008537918876129797,0.890625,0.890625,,,,,,,,,
2892,209062656,185088,0.009399574276861649,0.953125,0.953125,,,,,,,,,
2893,209134912,185152,0.008349030891320787,0.875,0.875,,,,,,,,,
2894,209198976,185216,0.008171955570840588,0.84375,0.84375,,,,,,,,,
2895,209282496,185280,0.007140588801225553,0.890625,0.890625,,,,,,,,,
2896,209352192,185344,0.008913586613443183,0.859375,0.859375,,,,,,,,,
2897,209433152,185408,0.008298922846432485,0.875,0.875,0.011236233734004189,0.96875,0.96875,,,,,,
2898,209511552,185472,0.007883964492632454,0.890625,0.890625,,,,,,,,,
2899,209589952,185536,0.007916711060563273,0.921875,0.921875,,,,,,,,,
2900,209682176,185600,0.006345161952717198,0.875,0.875,,,,,,,,,
2901,209760576,185664,0.007536754660011181,0.859375,0.859375,,,,,,,,,
2902,209839488,185728,0.008507199875415,0.9375,0.9375,,,,,,,,,
2903,209899968,185792,0.008866312893666994,0.859375,0.859375,,,,,,,,,
2904,209950208,185856,0.010784257518065964,0.75,0.75,,,,,,,,,
2905,209998912,185920,0.011131475664008518,0.921875,0.921875,0.006537080204604244,1.0,1.0,,,,,,
2906,210060928,185984,0.00972881190920639,0.859375,0.859375,,,,,,,,,
2907,210119360,186048,0.00870603994422959,0.890625,0.890625,,,,,,,,,
2908,210180352,186112,0.009762744585315316,0.8125,0.8125,,,,,,,,,
2909,210221376,186176,0.01174459919010692,0.921875,0.921875,,,,,,,,,
2910,210336128,186240,0.00590919276563749,0.9375,0.9375,,,,,,,,,
2911,210413504,186304,0.0077507544391540424,0.90625,0.90625,,,,,,,,,
2912,210493952,186368,0.006773080837314379,0.90625,0.90625,,,,,,,,,
2913,210557504,186432,0.009036214191425479,0.90625,0.90625,0.006064061610358006,0.953125,0.953125,,,,,,
2914,210640512,186496,0.007406455568367227,0.875,0.875,,,,,,,,,
2915,210698432,186560,0.009608761655658663,0.921875,0.921875,,,,,,,,,
2916,210766592,186624,0.009050573462134791,0.90625,0.90625,,,,,,,,,
2917,210848064,186688,0.009187719511673883,0.8125,0.8125,,,,,,,,,
2918,210930560,186752,0.00681951594146836,0.9375,0.9375,,,,,,,,,
